;Degree;MS_RGA;w_MS_RGA;Grad_RGA;MS_A;w_MS_A;Grad_A;MS_D;w_MS_D;Grad_D;w_0.1_RGA;w_0.1_A;w_0.1_D;w_0.5_RGA;w_0.5_A;w_0.5_D;w_1.0_RGA;w_1.0_A;w_1.0_D
36;4.0;1.00168515336;0.095059997772;0.816642515422;1.54509953089;0.013412593154;1.07575352487;1.00168515336;0.095059997772;0.816642515422;1.00166988323;1.02238512105;1.00166988323;1.00166988323;1.02238512105;1.00166988323;1.00166988323;1.02238512105;1.00166988323
37;4.0;1.03174800809;0.00939933892259;0.906683030659;1.20513445789;0.0220563859927;1.10318742469;1.03174800809;0.00939933892259;0.906683030659;0.996722075885;1.02382721784;0.996722075885;0.996722075885;1.02382721784;0.996722075885;0.996722075885;1.02382721784;0.996722075885
38;4.0;1.01828079586;0.0101181359417;0.930711566359;1.00436099595;0.185535424693;1.28738523959;1.01828079586;0.0101181359417;0.930711566359;0.996976749271;0.988143164516;0.996976749271;0.996976749271;0.988143164516;0.996976749271;0.996976749271;0.988143164516;0.996976749271
39;4.0;1.06235314403;0.00415586916057;0.681708011883;1.09262872225;0.0446647591557;1.15177206411;1.06235314403;0.00415586916057;0.681708011883;1.00441134515;1.02864556826;1.00441134515;1.00441134515;1.02864556826;1.00441134515;1.00441134515;1.02864556826;1.00441134515
40;5.0;1.00436860439;0.0756463327555;0.975629831526;1.02761028629;0.0756463327555;1.34347265216;1.00436860439;0.0756463327555;0.975629831526;1.00354504455;1.02156501584;1.00354504455;1.00354504455;1.02156501584;1.00354504455;1.00354504455;1.02156501584;1.00354504455
41;5.0;1.02211569367;0.0606426649019;0.856244982776;1.16971659905;0.0668624857357;1.31716372834;1.02211569367;0.0606426649019;0.856244982776;1.01535404392;1.12244551222;1.01535404392;1.01535404392;1.12244551222;1.01535404392;1.01535404392;1.12244551222;1.01535404392
42;5.0;1.04832949947;0.00423314033535;0.477192357771;1.7024309813;0.0115746095738;0.823963271182;1.04832949947;0.00423314033535;0.477192357771;1.00390572692;1.05262000947;1.00390572692;1.00390572692;1.05262000947;1.00390572692;1.00390572692;1.05262000947;1.00390572692
43;5.0;1.02444029957;0.0511883248144;0.751979093231;1.22634108044;0.0603084320978;1.18416059003;1.02444029957;0.0511883248144;0.751979093231;1.01320656918;1.12369719936;1.01320656918;1.01320656918;1.12369719936;1.01320656918;1.01320656918;1.12369719936;1.01320656918
44;5.0;1.00274311508;0.0735845568345;0.971934343104;2.22091285531;0.016669485369;1.09663260769;1.00274311508;0.0735845568345;0.971934343104;1.00186910092;1.02097214346;1.00186910092;1.00186910092;1.02097214346;1.00186910092;1.00186910092;1.02097214346;1.00186910092
45;5.0;1.0015636739;0.141780061864;1.12817003051;1.62019083316;0.0206410351373;1.19210848413;1.0015636739;0.141780061864;1.12817003051;0.999688135051;1.03084905212;0.999688135051;0.999688135051;1.03084905212;0.999688135051;0.999688135051;1.03084905212;0.999688135051
46;5.0;1.19700729602;0.00337483718213;0.588837407363;1.16318195742;0.0177797230787;1.01664513198;1.19700729602;0.00337483718213;0.588837407363;1.00704621537;1.03210050206;1.00704621537;1.00704621537;1.03210050206;1.00704621537;1.00704621537;1.03210050206;1.00704621537
47;5.0;1.01905323905;0.00823173818799;0.888097896682;1.1587454714;0.0320000395479;1.14703335656;1.01905323905;0.00823173818799;0.888097896682;1.00020697179;1.05638579781;1.00020697179;1.00020697179;1.05638579781;1.00020697179;1.00020697179;1.05638579781;1.00020697179
48;5.0;1.00094131989;0.193209556164;0.999029413905;1.00494664163;0.15776832037;1.26804907326;1.00094131989;0.193209556164;0.999029413905;0.998941809434;0.999555910171;0.998941809434;0.998941809434;0.999555910171;0.998941809434;0.998941809434;0.999555910171;0.998941809434
49;5.0;1.00305321774;0.0889600297535;0.933907340588;1.0164119808;0.0940150366605;1.2959038521;1.00305321774;0.0889600297535;0.933907340588;1.00292545533;1.01620237299;1.00292545533;1.00292545533;1.01620237299;1.00292545533;1.00292545533;1.01620237299;1.00292545533
50;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
60;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
