;T_A;Q_C;K11;K12;K21;K22;T11;T12;T21;T22;L11;L12;L21;L22
0;273.14999999999998;-60000.0;-4.491501825354533;5.816952103060316;-2.140460026548169;-3.229646333468949;51.83243090815931;48.533965925553616;21.967071380572765;39.462594113150395;30.261858940857664;23.336694905075547;10.367037505505596;15.652301664775436
1;280.61249999999995;-60000.0;-1.52281700082807;7.858641974047487;-0.9698631805766382;-2.68311531618653;53.89869300301847;50.927922049501596;23.577457508949;82.32814792541394;17.33171394766709;18.621771753547854;8.527216624633791;8.359745601157883
2;288.07499999999999;-60000.0;-1.3277274679279572;6.510752329886714;-1.4937439131268206;-3.8301549017440806;49.206627572929676;50.29562105150663;24.299670403281347;53.742704682314454;15.136625532904105;14.87330197496263;10.31446785991016;9.061143719870472
3;295.53750000000002;-60000.0;-1.0442838731717075;4.541910070590234;-1.7690040273589744;-5.478722083340557;43.36758803630566;51.06399499819457;21.9300001176936;83.87915651667504;15.232741716700815;8.62732044359118;9.266287775932835;0.0
4;303.0;-60000.0;-0.785930213951076;2.524390511319666;-1.6620126363395258;-5.922627141565499;39.799795247432115;34.57456393994509;23.200879808045464;75.47864064576842;12.95243576426396;10.030147361812944;8.056373019586605;0.0
