;Degree;MS_RGA;w_MS_RGA;Grad_RGA;MS_A;w_MS_A;Grad_A;MS_D;w_MS_D;Grad_D;w_0.01_RGA;w_0.01_A;w_0.01_D;w_0.02_RGA;w_0.02_A;w_0.02_D;w_0.1_RGA;w_0.1_A;w_0.1_D;w_0.00666666666667_RGA;w_0.00666666666667_A;w_0.00666666666667_D;w_0.005_RGA;w_0.005_A;w_0.005_D
679;1.0;1.01600741038;0.0272109355913;1.08610723271;0.999999999989;1000.0;1.14104794043;0.999999999989;1000.0;1.14461237572;0.97548027777;0.898382858622;0.895535617039;0.97548027777;0.898382858622;0.895535617039;0.97548027777;0.898382858622;0.895535617039;0.97548027777;0.898382858622;0.895535617039;0.97548027777;0.898382858622;0.895535617039
680;1.0;1.03101072375;0.0204517781511;1.05079546693;0.99999999999;1000.0;1.1454873704;0.999999999991;1000.0;1.12885830133;1.00393102043;0.894330906891;0.907640204862;1.00393102043;0.894330906891;0.907640204862;1.00393102043;0.894330906891;0.907640204862;1.00393102043;0.894330906891;0.907640204862;1.00393102043;0.894330906891;0.907640204862
681;1.0;1.01700331732;0.0264205706891;1.08271794456;0.999999999989;1000.0;1.1409373847;0.999999999989;1000.0;1.14325943226;0.977935182877;0.898482681279;0.896630537668;0.977935182877;0.898482681279;0.896630537668;0.977935182877;0.898482681279;0.896630537668;0.977935182877;0.898482681279;0.896630537668;0.977935182877;0.898482681279;0.896630537668
682;1.0;1.1948456317;0.0103824925981;0.829458113566;0.999999999989;1000.0;1.14141453228;0.999999999997;1000.0;0.963038986319;1.19473695994;0.898051404961;0.974049541728;1.19473695994;0.898051404961;0.974049541728;1.19473695994;0.898051404961;0.974049541728;1.19473695994;0.898051404961;0.974049541728;1.19473695994;0.898051404961;0.974049541728
683;1.0;1.83706383508;0.00602945457783;0.617015859473;1.05014792462;0.016486243581;1.01665269078;0.999999999981;1000.0;1.19567052154;1.68032710348;1.03411643295;0.845222516152;1.68032710348;1.03411643295;0.845222516152;1.68032710348;1.03411643295;0.845222516152;1.68032710348;1.03411643295;0.845222516152;1.68032710348;1.03411643295;0.845222516152
684;1.0;1.02795967101;0.0304472697447;0.828334394897;0.999999999996;1000.0;1.14287353692;0.999999999999;1000.0;0.83659801777;1.0074617792;0.896726773362;0.989227886823;1.0074617792;0.896726773362;0.989227886823;1.0074617792;0.896726773362;0.989227886823;1.0074617792;0.896726773362;0.989227886823;1.0074617792;0.896726773362;0.989227886823
685;1.0;1.07367298816;0.0145183142204;0.954560654792;1.03101930826;0.0204517781511;1.04742167529;0.999999999996;1000.0;1.07577552328;1.06377344162;1.00424880299;0.939028437129;1.06377344162;1.00424880299;0.939028437129;1.06377344162;1.00424880299;0.939028437129;1.06377344162;1.00424880299;0.939028437129;1.06377344162;1.00424880299;0.939028437129
686;1.0;1.11717114117;0.00899280941603;0.849581463765;0.99999999999;1000.0;1.14095379704;1.00079547599;0.0153715857412;0.917898164045;1.1166366361;0.898467833288;0.999664835592;1.1166366361;0.898467833288;0.999664835592;1.1166366361;0.898467833288;0.999664835592;1.1166366361;0.898467833288;0.999664835592;1.1166366361;0.898467833288;0.999664835592
687;1.0;1.14914389026;0.01044003297;0.73887614897;1.02811814589;0.0206790961801;1.07631924138;1.0021232546;0.0100995129418;0.847870237176;1.14896544454;0.999612280145;1.00212263049;1.14896544454;0.999612280145;1.00212263049;1.14896544454;0.999612280145;1.00212263049;1.14896544454;0.999612280145;1.00212263049;1.14896544454;0.999612280145;1.00212263049
688;1.0;1.24435432731;0.00764695173075;0.890970258521;1.00646503908;0.0432876128108;1.10937387019;0.999999999989;1000.0;1.15452751298;1.230771005;0.945823731702;0.887146039101;1.230771005;0.945823731702;0.887146039101;1.230771005;0.945823731702;0.887146039101;1.230771005;0.945823731702;0.887146039101;1.230771005;0.945823731702;0.887146039101
