;Degree;MS_RGA;w_MS_RGA;Grad_RGA;MS_A;w_MS_A;Grad_A;MS_D;w_MS_D;Grad_D;w_0.01_RGA;w_0.01_A;w_0.01_D;w_0.02_RGA;w_0.02_A;w_0.02_D;w_0.1_RGA;w_0.1_A;w_0.1_D
5523;6.0;1.67993860401;0.0122323176647;0.860181050542;1.27437416263;0.014332291467;0.890690145872;1.41341123317;0.0244533764604;1.07623337039;1.65556874988;1.24707080656;1.09490418176;1.65556874988;1.24707080656;1.09490418176;1.65556874988;1.24707080656;1.09490418176
5524;6.0;1.78328341852;0.0127382717924;0.901089098449;1.27253329996;0.0249080445582;1.0944872844;1.43957901364;0.0263719421388;1.14691369227;1.71622738063;1.05370736319;0.943481349484;1.71622738063;1.05370736319;0.943481349484;1.71622738063;1.05370736319;0.943481349484
5525;6.0;1.65343127567;0.0170735264747;0.786420574507;1.02179152424;0.0120533595254;0.581426413851;1.65387481442;0.0292379281594;0.999893280209;1.56849808527;1.02113831044;1.24616819932;1.56849808527;1.02113831044;1.24616819932;1.56849808527;1.02113831044;1.24616819932
5526;6.0;2.99127284894;0.00833858018227;0.102763632445;1.24293817702;0.0224664862127;0.753964697432;1.69947256569;0.0228842115345;0.978979932399;2.94891356874;1.10927151355;1.30960967134;2.94891356874;1.10927151355;1.30960967134;2.94891356874;1.10927151355;1.30960967134
5527;6.0;1.59925464894;0.0136117320505;0.780742714558;1.26861141164;0.0192100437007;0.857291252548;1.35448828655;0.0185151294447;1.00700749764;1.57125300004;1.16217265194;1.22395175971;1.57125300004;1.16217265194;1.22395175971;1.57125300004;1.16217265194;1.22395175971
5528;6.0;1.73273131969;0.0171681489418;0.803949816042;1.26107387222;0.0175196067012;0.846697361115;1.80952159655;0.0211803237045;0.91202307952;1.51434868676;1.17055355661;1.10086196154;1.51434868676;1.17055355661;1.10086196154;1.51434868676;1.17055355661;1.10086196154
5529;6.0;2.08213237636;0.0163350817447;0.612566833653;1.18951041873;0.0115320413412;0.825545931288;2.81322999143;0.0278704842372;0.808495785256;1.87644301699;1.18801190714;1.07940874716;1.87644301699;1.18801190714;1.07940874716;1.87644301699;1.18801190714;1.07940874716
5530;6.0;1.60904310833;0.0173909790694;0.966628749064;1.25186707851;0.0155710977808;0.991674550922;1.56947304589;0.0198211894709;1.02998614712;1.32809828371;1.20449986627;1.08915569054;1.32809828371;1.20449986627;1.08915569054;1.32809828371;1.20449986627;1.08915569054
5531;6.0;1.58911543075;0.0265669950136;0.685679324729;1.08640886659;0.0247251715727;0.492385111738;1.13336273208;0.0445825511477;0.922477206271;1.26423433955;1.07260283263;1.07785352719;1.26423433955;1.07260283263;1.07785352719;1.26423433955;1.07260283263;1.07785352719
5532;6.0;1.01242798586;0.0465979527514;0.532252705199;1.26519248852;0.0220157899705;0.769529795792;1.00793432579;0.0293999664412;0.534063410479;1.00733351508;1.16285864417;1.00596433015;1.00733351508;1.16285864417;1.00596433015;1.00733351508;1.16285864417;1.00596433015
5533;6.0;1.02122969244;0.13539828433;1.17929942656;1.70106505217;0.00297746993397;-0.0342652151126;1.03580607366;0.0902808334155;1.2779622931;0.893338668593;1.60278434427;0.674586609193;0.893338668593;1.60278434427;0.674586609193;0.893338668593;1.60278434427;0.674586609193
5534;6.0;1.46612053516;0.0154852774812;0.910620501786;1.32741522994;0.0186177413584;1.04663777058;1.27913703748;0.018143700678;1.05335882504;1.4039584749;1.18662796816;1.15548087924;1.4039584749;1.18662796816;1.15548087924;1.4039584749;1.18662796816;1.15548087924
5535;6.0;2.57789113206;0.0106145745173;0.845865439471;1.23769902755;0.0133386694795;0.916554169998;2.24565169204;0.0272109355913;1.11323674333;2.54454667357;1.2227636659;0.865778234089;2.54454667357;1.2227636659;0.865778234089;2.54454667357;1.2227636659;0.865778234089
5536;6.0;1.02290040797;0.0722413542234;1.14194672178;1.28476715735;0.0180769731339;0.996562561085;1.02099378402;0.0752294070488;1.19519148193;0.85344032722;1.17567915972;0.796559788534;0.85344032722;1.17567915972;0.796559788534;0.85344032722;1.17567915972;0.796559788534
5537;6.0;1.68913349568;0.0205651230835;0.550491303598;1.14303260051;0.0086356221054;0.761711367315;1.08570273416;0.0212585066488;0.787699743558;1.36943391074;1.14163483937;1.06494375648;1.36943391074;1.14163483937;1.06494375648;1.36943391074;1.14163483937;1.06494375648
5538;6.0;2.14465241994;0.0101742112338;0.860805139335;1.205137777;0.0123910842805;0.922265557059;1.84783179817;0.0259861220657;1.12400525529;2.14346495687;1.19836025288;0.941308388239;2.14346495687;1.19836025288;0.941308388239;2.14346495687;1.19836025288;0.941308388239
5539;6.0;1.67443218887;0.0142532988638;0.848260516099;1.29302130462;0.0239628215611;0.991919317607;1.37253271264;0.0247707635599;1.08623077335;1.61172541714;1.15140064641;1.0709983846;1.61172541714;1.15140064641;1.0709983846;1.61172541714;1.15140064641;1.0709983846
5540;6.0;1.77251127038;0.0217337022703;0.221151788144;1.05395601153;0.0278191870392;0.118123258429;1.30874187172;0.0441737751723;0.338585085978;1.19439933391;1.01701851109;1.02189558043;1.19439933391;1.01701851109;1.02189558043;1.19439933391;1.01701851109;1.02189558043
5541;6.0;3.49959194613;0.00907602721723;-0.355045669647;1.02530633492;0.0067217560737;0.401031649774;2.33083301587;0.0266650617817;0.718707128103;3.49117635286;1.02487993219;1.77364826587;3.49117635286;1.02487993219;1.77364826587;3.49117635286;1.02487993219;1.77364826587
5542;6.0;1.75310897238;0.0224251353778;0.0810535363019;4.12905272605;0.17718413898;0.29933124486;1.18492260887;0.0360044047755;0.312613576011;1.3468236516;1.02084706317;1.14055370364;1.3468236516;1.02084706317;1.14055370364;1.3468236516;1.02084706317;1.14055370364
5543;6.0;2.07790060424;0.0129990433222;0.819281686992;1.24382794746;0.0256531626116;0.919507070589;1.59940687619;0.0313580923631;1.14815768418;1.96111519203;1.1028709953;0.883387517536;1.96111519203;1.1028709953;0.883387517536;1.96111519203;1.1028709953;0.883387517536
5544;6.0;16.8909955726;0.0272611112039;0.400605832926;1.31745314556;0.0183115991407;1.05125332422;10.7303010248;0.0251848932289;0.464560249521;1.06239262668;1.16246849626;1.00697679991;1.06239262668;1.16246849626;1.00697679991;1.06239262668;1.16246849626;1.00697679991
