;Sample No.;Order;K;TSum;KM;TM;LM;MS Real;MS Ideal;Tr_RSW;Mp_RSW;Ts_RSW;Ys_RSW;Tr_R;Mp_R;Ts_R;Ys_R;Tr_ISW;Mp_ISW;Ts_ISW;Ys_ISW;Tr_I;Mp_I;Ts_I;Ys_I
33;34.0;4.0;0.6569778905899755;54.99937506334581;0.6513117696471533;26.49044204271545;18.095489303588217;1.217461111334022;1.2147140234444191;44.1253093118803;;272.77463938253277;0.9976017038469536;28.079698391920378;;240.68312907360325;0.998666518811071;44.2376000996255;;277.4904006249236;0.9973001137895229;28.151200060996878;;249.33920054025805;0.9984956719114709
34;35.0;4.0;2.487330177148116;38.54874508948728;2.4744889861881108;19.262346088347556;12.74165347829296;1.2096746617246785;1.2157246779397775;31.466196437703;;194.5183052512549;0.9975694374093331;20.024061985237694;;171.63481701632307;0.9986681955391061;31.090028530271844;;197.84563610172992;0.9971702194215937;19.784563609970196;;175.23470625973601;0.99846120049537
35;36.0;4.0;9.102349901122297;36.52436858838374;9.057102861137068;15.695538749328962;9.769396365682725;1.1975857487164852;1.2138245699145824;23.496304558940782;;149.52193810235045;0.9971786506869261;14.952177899687182;;130.2975502687026;0.9985587109378414;23.566858387301018;;152.1133586816702;0.9968100284437453;14.99709170102535;;134.97382530922815;0.9983597388287982
36;37.0;4.0;2.187467613950747;30.31038643977504;2.170519084759584;24.78940887785436;11.902789355702293;1.1948687251444081;1.2128425067149482;31.650749320731453;;180.1658038257021;0.9964460317153075;17.042714409032634;;146.08040922027973;0.9988545598157419;30.287803437829496;;184.05665166065614;0.9938021286439793;18.638648269437073;;156.0986792565355;0.998201218059699
37;38.0;4.0;4.689195489846377;20.527136586346742;4.6793140501959;21.077389837750143;11.432681484626311;1.1916045174602012;1.2112905344061848;27.88107854354807;;176.5801641091378;0.9952815570575261;16.263911397347922;;151.02203440394499;0.9980563876723257;29.202967063449428;;175.21780238069655;0.9933307347595929;17.971056653295243;;152.75398155300957;0.9971769034353823
38;39.0;4.0;7.946410657870323;45.02847058587529;7.933002775536994;19.02604528864623;9.228939545688267;1.1601411140036397;1.2125793959602031;22.169256802572068;;142.25273114983744;0.9964645079671971;12.932085191716867;;118.23620746712564;0.999594498610206;25.121181736157585;;141.7552397968892;0.9934167561910371;14.354960992110088;;122.01716843293575;0.997987321098449
39;40.0;4.0;9.202138921142248;29.594446179750946;9.153390219490017;13.727729475805695;8.428996943157369;1.1822600813432558;1.2121513372419361;19.52441865128387;;127.7961948084035;0.9966804379666137;12.424571071997219;;111.82113964797497;0.9983900821822501;20.246847528118252;;132.52482018404675;0.9966979915827254;12.884357517945631;;115.95921766151068;0.998326854156851
40;41.0;5.0;8.272096513923866;40.18624327269057;8.248087967186505;8.615378321787732;6.889617990095031;1.195061696645997;1.2256851968371154;15.904208758255898;;99.76276402905972;0.9974288759277458;10.121100404038902;;89.64403215005885;0.9984861327542147;16.487193581254626;;101.92083304775586;0.9976510356665971;10.491850460803311;;91.42898258700028;0.9985766223891618
41;42.0;5.0;4.325039695508973;40.28054204413745;4.317435873274872;20.82496173127237;10.298227308756939;1.200549302730982;1.2112336894979503;;;;;14.61021278525516;;131.49191506729645;0.9962047889002752;27.673183249589695;;158.1324757119411;0.9926557678564248;15.813247571195362;;136.38926030156;0.9975575554703644
42;43.0;5.0;2.016120356212346;65.1129020473095;1.960951815059412;29.548094793035762;25.97255961767298;1.2480702436622555;1.2342934996800932;59.115292519817174;;339.91293198894874;0.9973824955743715;39.41031245756431;;305.4299215461234;0.9984727442792231;60.17654067662595;;366.5298386667217;0.9977422570914968;38.29416226481874;;333.706271164849;0.9985885749393308
43;44.0;5.0;5.126700659087917;40.24388665796742;5.024904851629833;13.42739920981621;11.817498122631706;1.2429704635919323;1.2321280367630296;25.426430680206433;;157.18157147763978;0.9975294029041326;18.492030803371396;;143.3132387261283;0.9985260247749549;27.366177016658554;;166.684896374193;0.9977431080970608;17.414839919391937;;151.75789072612972;0.9985886193949031
44;45.0;5.0;2.3037070806357463;41.38715500678372;2.2706850720528933;22.65377293627871;17.682076871613287;1.2287803657428815;1.2236746984950557;40.57314388632952;;250.815798570037;0.9975454237910916;25.819291147658145;;224.99668000102096;0.9985758427315228;42.57485583852632;;263.19001791089;0.9976170419272621;27.093090083918415;;236.0969278741462;0.9985702795879204
45;46.0;5.0;2.0113448843715975;40.51043860594329;1.9844433834444761;15.198562903425895;14.721098767865836;1.2414678997583433;1.243893727632657;31.129770741995447;;189.6086036103359;0.9976829121179379;22.64050517029831;;172.63385192352462;0.9985658584059413;32.59447238947452;;198.52996819043568;0.9977857969084688;20.741936975195053;;180.7511650695569;0.9985849296125144
46;47.0;5.0;0.5528835373755004;61.310760615115626;0.549514953810323;23.414317094000918;20.475759561421913;1.2143431098048179;1.233774301298361;45.860967758982014;;283.50416432825244;0.9976286776974378;29.182035291363853;;258.4694554377941;0.9985284787783847;47.53923872152979;;289.5571813038633;0.9977387157666139;30.252242815550193;;263.62668739265166;0.9985883667766764
47;48.0;5.0;5.630624461174002;48.57360725586362;5.574502718188219;16.562373356100895;11.140493968542131;1.2109820180161814;1.214054630202936;26.3079947444124;;167.4145120098971;0.9972875380643719;16.741287251941735;;145.88836033834943;0.9985455002926518;27.218638672105634;;173.2095188224904;0.9972416465256843;17.32095188258562;;153.41414524575836;0.9984803344538746
