;Degree;MS_RGA;w_MS_RGA;Grad_RGA;MS_A;w_MS_A;Grad_A;MS_D;w_MS_D;Grad_D;w_0.01_RGA;w_0.01_A;w_0.01_D;w_0.02_RGA;w_0.02_A;w_0.02_D;w_0.1_RGA;w_0.1_A;w_0.1_D;w_0.00666666666667_RGA;w_0.00666666666667_A;w_0.00666666666667_D;w_0.005_RGA;w_0.005_A;w_0.005_D
0;1.0;1.18301571171;0.0191041673052;0.286299086734;1.04200483827;0.00510823451404;0.728153954628;1.0016331761;0.00577931262336;0.463412168451;1.13505389747;1.03002421893;1.00127036914;1.13505389747;1.03002421893;1.00127036914;1.13505389747;1.03002421893;1.00127036914;1.13505389747;1.03002421893;1.00127036914;1.13505389747;1.03002421893;1.00127036914
1;1.0;1.00060463363;0.151223039118;1.22984404545;1.00908997593;0.0436077778285;1.21033902192;0.999999999989;1000.0;1.23592419028;0.830197812037;0.8699448613;0.816863680741;0.830197812037;0.8699448613;0.816863680741;0.830197812037;0.8699448613;0.816863680741;0.830197812037;0.8699448613;0.816863680741;0.830197812037;0.8699448613;0.816863680741
2;1.0;1.02336044548;0.0204141355;0.997407954673;1.09632824075;0.00711680765755;0.914364095415;1.00135652604;0.0220970568721;1.00230837544;1.01244496314;1.08312557817;0.991257532023;1.01244496314;1.08312557817;0.991257532023;1.01244496314;1.08312557817;0.991257532023;1.01244496314;1.08312557817;0.991257532023;1.01244496314;1.08312557817;0.991257532023
3;1.0;1.16013871331;0.0172951284713;0.881461541961;1.10679918438;0.00677147170855;0.869396033284;1.00180582134;0.0193521255478;0.9778805361;1.13602557316;1.09254203791;0.995056586462;1.13602557316;1.09254203791;0.995056586462;1.13602557316;1.09254203791;0.995056586462;1.13602557316;1.09254203791;0.995056586462;1.13602557316;1.09254203791;0.995056586462
4;1.0;3.68231856512;0.00735676136206;-0.315875728501;1.09072493328;0.0069612025151;0.889080322773;1.00000000024;134.249535362;1.17311791845;3.54151365289;1.07884116097;0.901589448535;3.54151365289;1.07884116097;0.901589448535;3.54151365289;1.07884116097;0.901589448535;3.54151365289;1.07884116097;0.901589448535;3.54151365289;1.07884116097;0.901589448535
5;1.0;1.27057239274;0.01269142393;1.03865675243;1.03127371791;0.0162750058039;1.15494949299;1.00000000001;1000.0;1.20435682802;1.24825054753;0.989390485331;0.864095285432;1.24825054753;0.989390485331;0.864095285432;1.24825054753;0.989390485331;0.864095285432;1.24825054753;0.989390485331;0.864095285432;1.24825054753;0.989390485331;0.864095285432
6;1.0;1.15250202235;0.0179442533598;0.930416909842;1.19273619725;0.00590849874631;0.790767900155;1.00015580036;0.0454114863158;1.07265760527;1.11116267339;1.15230458586;0.971542202024;1.11116267339;1.15230458586;0.971542202024;1.11116267339;1.15230458586;0.971542202024;1.11116267339;1.15230458586;0.971542202024;1.11116267339;1.15230458586;0.971542202024
7;1.0;1.11596736422;0.017199806155;1.0879995686;1.10679965961;0.00866749878359;0.996770890674;1.00000000008;310.992041251;1.20147150889;1.06561176423;1.10295211451;0.86791700289;1.06561176423;1.10295211451;0.86791700289;1.06561176423;1.10295211451;0.86791700289;1.06561176423;1.10295211451;0.86791700289;1.06561176423;1.10295211451;0.86791700289
8;1.0;1.06554706035;0.0241845690961;1.16360285254;1.00000000001;1000.0;1.23631745543;0.999999999982;1000.0;1.26791487088;0.963261359671;0.817322110878;0.732173822772;0.963261359671;0.817322110878;0.732173822772;0.963261359671;0.817322110878;0.732173822772;0.963261359671;0.817322110878;0.732173822772;0.963261359671;0.817322110878;0.732173822772
9;1.0;1.10752766142;0.0194593761421;1.084183723;1.09206475835;0.00962716354986;1.02364559707;1.00000000001;1000.0;1.20435306973;1.05188674816;1.09179311107;0.826770929418;1.05188674816;1.09179311107;0.826770929418;1.05188674816;1.09179311107;0.826770929418;1.05188674816;1.09179311107;0.826770929418;1.05188674816;1.09179311107;0.826770929418
