  30.2055793172  29.2728339182  28.6115999416  24.2854284371  20.8589649491  18.973134712  16.7472511773  14.5204764219  12.6372039981  -50000.0  30  10  70  0.5
  30.2034971956  29.3007183709  28.6037298881  24.2845164239  20.8264768608  18.9284087517  16.7705889262  14.4828994483  12.6410994907  -50000.0  30  10  70  1.0
  30.2195908997  29.3163958354  28.6131701412  24.2838786887  20.8267558444  18.9553739252  16.7632852397  14.4984962732  12.5597976253  -50000.0  30  10  70  1.5
  21.8612791736  21.9082977187  21.6438838981  18.1850232301  16.1199750643  15.1872820359  13.6980209802  11.8811259802  10.0760725128  -50000.0  30  20  30  0.5
  21.8595115292  21.9097870948  21.6354991633  18.2155665948  16.1128889505  15.1596767975  13.5767790234  11.9099716264  10.2388079822  -50000.0  30  20  30  1.0
  21.8377803486  21.9190879873  21.6380994673  18.1578614069  16.1099072428  15.176612998  13.5973353366  11.7849184619  10.180626872  -50000.0  30  20  30  1.5
  30.395977259  30.1032168782  29.6645233517  25.3520603982  22.41198741  20.8170684323  18.629535046  16.3204046988  14.1062444421  -50000.0  30  20  50  0.5
  30.3842890698  30.0862802418  29.6758756277  25.4026240837  22.4105082068  20.8256721493  18.6286469991  16.2665148586  14.109361796  -50000.0  30  20  50  1.0
  30.4444561439  30.1232705401  29.6841785266  25.4145670784  22.4094876874  20.7743581876  18.6149597129  16.2775237987  14.1841314529  -50000.0  30  20  50  1.5
  37.9216160573  37.2198426344  36.6065759483  31.4909559739  27.6115014409  25.240991565  22.4609841747  19.6483056293  17.0436172865  -50000.0  30  20  70  0.5
  37.9737773025  37.2984739785  36.6604002737  31.4900981538  27.5954136719  25.2070133535  22.5360744964  19.5658922948  16.9757730118  -50000.0  30  20  70  1.0
  37.9807094179  37.2778745057  36.6416801512  31.4906390249  27.6429137144  25.25460258  22.5313703321  19.5254471941  16.9113868644  -50000.0  30  20  70  1.5
  25.7819722153  26.1013845486  25.6373912044  21.1700010832  18.5256256015  17.0812676893  15.0084549477  12.578546863  10.2009561815  -50000.0  30  30  30  0.5
  25.7796812842  26.0864368706  25.635810195  21.205851083  18.5645028596  17.1447553151  14.949536966  12.6025632513  10.1504544602  -50000.0  30  30  30  1.0
  25.7825192945  26.0662190717  25.623080788  21.2268273708  18.5646615351  17.0821286798  14.8737950806  12.435326366  10.3254773533  -50000.0  30  30  30  1.5
  35.7747256927  35.7051058887  35.1969912387  29.7119219046  26.3253800004  24.0867182773  21.347921986  18.2401373872  15.3245876386  -50000.0  30  30  50  0.5
  35.7873023576  35.7157663279  35.1913969054  29.845936482  26.328218821  24.0945754482  21.3349225325  18.3200034486  15.2925213538  -50000.0  30  30  50  1.0
  35.7752567018  35.7167069516  35.214557132  29.8260987181  26.3264625624  24.0735408966  21.3368165266  18.1993697946  15.3298233132  -50000.0  30  30  50  1.5
  44.3402584781  43.8497687663  43.236851342  37.0061510731  32.460165059  29.6517136543  25.669366961  22.6968753114  19.2789689677  -50000.0  30  30  70  0.5
  44.3094268744  43.8547143939  43.2309839359  37.0020182558  32.51540603  29.5788575004  26.3743346291  22.7374385197  19.2371639242  -50000.0  30  30  70  1.0
  44.3510487493  43.7977474989  43.2335086174  36.9626047876  32.6387482727  29.7015118461  26.3769533107  22.8076752518  19.2058044601  -50000.0  30  30  70  1.5
  12.5150652918  12.5143152868  12.4370138568  10.5597744479  9.66004823523  9.28793802275  9.06362535292  8.54872149618  8.1705862285  -75000.0  10  10  30  0.5
  12.5076334651  12.5236275598  12.4439763297  10.5636941431  9.66577994078  9.29443415438  9.08115723952  8.54770789048  8.17430717572  -75000.0  10  10  30  1.0
  12.5173286684  12.5133748995  12.4477972616  10.5574273297  9.66129909146  9.29119848221  9.07532752757  8.54676357397  8.1916627622  -75000.0  10  10  30  1.5
  17.628310323  17.3991987019  17.1950087707  14.7812388416  13.4236062439  12.5647696712  12.078156653  11.2657515892  10.7076308856  -75000.0  10  10  50  0.5
  17.6340439482  17.3894334129  17.2004929469  14.7738558528  13.4402304031  12.5798133903  12.0455001595  11.252756071  10.7324182104  -75000.0  10  10  50  1.0
  17.637583347  17.3811031114  17.2024737362  14.7853256438  13.4239325925  12.5842427553  12.0278994447  11.2562940898  10.7502624782  -75000.0  10  10  50  1.5
  22.273530914  21.7799543727  21.5004396742  18.458216259  16.6222322706  15.283513306  14.446443242  13.35763985  12.661045758  -75000.0  10  10  70  0.5
  22.2790458389  21.814863699  21.4497829758  18.473120085  16.6102028631  15.2897225326  14.4208570166  13.353462465  12.6529139375  -75000.0  10  10  70  1.0
  22.292991812  21.851621369  21.4759953016  18.4488461534  16.6196717873  15.2716942826  14.4252256468  13.367649238  12.621107601  -75000.0  10  10  70  1.5
  16.8629567534  17.066546001  16.858405743  14.0219395357  12.6954589232  11.4552200718  11.1167496285  10.1282687108  9.44655417358  -75000.0  10  20  30  0.5
  16.8624211819  17.0975865501  16.8502405819  14.0093541988  12.6736261777  11.4732234978  11.1456416788  10.1198524533  9.39654671384  -75000.0  10  20  30  1.0
  16.8610148744  17.0957560777  16.8591515386  14.0181342435  12.6887143035  11.473410909  11.086294357  10.1847072239  9.39509768723  -75000.0  10  20  30  1.5
  23.3892745716  23.4182498389  23.1336319991  19.6522438528  17.8434216807  16.2225754887  15.4141034079  14.1028158142  13.1559924175  -75000.0  10  20  50  0.5
  23.4257790464  23.3991468113  23.1439218361  19.6439780761  17.8303429525  16.1745729465  15.4224080479  14.0978408024  13.1849673544  -75000.0  10  20  50  1.0
  23.3975051471  23.4088785402  23.159372993  19.6597078385  17.8652158582  16.243439151  15.3852875503  14.1077526132  13.11743005  -75000.0  10  20  50  1.5
  29.080509888  28.7824766259  28.4060171319  24.4264343289  22.1045909536  20.1161091197  18.8443732025  17.314106887  16.1168156494  -75000.0  10  20  70  0.5
  29.0509892893  28.7872172865  28.4152319125  24.4264334523  22.117885339  20.111781225  18.8909848169  17.3194396074  16.1336526995  -75000.0  10  20  70  1.0
