  27.5449435724  25.0094406745  25.5486280488  27.426771627  26.5885830932  25.5595347345  23.9180530341  22.2877181814  20.5635766302  -50000.0  30  10  70  0.5
  27.4477967317  24.9756554443  25.5383010277  27.4334792595  26.581523822  25.5631366727  23.9179911262  22.2675272687  20.5786961333  -50000.0  30  10  70  1.0
  27.5426210227  24.9680103333  25.5814371472  27.4336209586  26.5898722755  25.5606385393  23.9201978183  22.3001748921  20.5791200628  -50000.0  30  10  70  1.5
  18.5052275955  17.3954181812  17.5280400635  17.6747274823  17.1097051208  16.5500992297  15.5327057312  14.4388744011  13.3777269523  -50000.0  30  20  30  0.5
  18.5052213712  17.3980844438  17.5214464628  17.7091648727  17.1098171942  16.5658523654  15.559024558  14.4390046059  13.3819693358  -50000.0  30  20  30  1.0
  18.5052141456  17.3999251006  17.528021008  17.7024954275  17.1097808808  16.5540106026  15.5521603594  14.4388394753  13.3509282166  -50000.0  30  20  30  1.5
  26.9311276494  25.2923726863  25.5513775803  26.2802452358  25.3770549563  24.415922085  22.9547478424  21.4387411477  19.9256342837  -50000.0  30  20  50  0.5
  26.9657429129  25.2595619044  25.5623228648  26.2717295175  25.3756783609  24.416911332  22.9476852385  21.4299468145  19.914001417  -50000.0  30  20  50  1.0
  26.9462246514  25.1869201962  25.5431056132  26.2717125419  25.3789057337  24.4166966477  22.9547169693  21.4113534209  19.9216921658  -50000.0  30  20  50  1.5
  34.4649622296  31.870748352  32.485442812  33.9205794483  32.7651409144  31.4186731921  29.4716047672  27.5368020381  25.5969967014  -50000.0  30  20  70  0.5
  34.5532007279  31.8446635997  32.5248988987  33.9114986316  32.7661916564  31.4248131673  29.4762108879  27.539694117  25.6072533834  -50000.0  30  20  70  1.0
  34.5186053097  31.8717374004  32.5229542178  33.912535993  32.7665922256  31.2897554619  29.4762141871  27.539522771  25.6031896144  -50000.0  30  20  70  1.5
