;Degree;MS_RGA;w_MS_RGA;Grad_RGA;MS_A;w_MS_A;Grad_A;MS_D;w_MS_D;Grad_D;w_0.1_RGA;w_0.1_A;w_0.1_D;w_0.5_RGA;w_0.5_A;w_0.5_D;w_1.0_RGA;w_1.0_A;w_1.0_D
53;6.0;1.70426791074;0.00639558960632;0.687238842949;1.77051445105;0.0293458541449;1.24333174725;1.70426791074;0.00639558960632;0.687238842949;1.0004607772;1.03092151409;1.0004607772;1.0004607772;1.03092151409;1.0004607772;1.0004607772;1.03092151409;1.0004607772
54;6.0;1.01946005078;0.040435300602;0.967752246489;4.62110197955;0.0221786237542;1.10867152615;1.01946005078;0.040435300602;0.967752246489;1.00301267287;1.02804181814;1.00301267287;1.00301267287;1.02804181814;1.00301267287;1.00301267287;1.02804181814;1.00301267287
55;6.0;1.07753306387;0.0402865906804;0.881941208715;6.23662245194;0.0273617401636;0.994990315732;1.07753306387;0.0402865906804;0.881941208715;1.00378302648;1.00115890083;1.00378302648;1.00378302648;1.00115890083;1.00378302648;1.00378302648;1.00115890083;1.00378302648
56;6.0;3.57765977725;0.00204847724052;-1.05143245089;7.67408325474;0.00134838210852;-5.36316457649;3.57765977725;0.00204847724052;-1.05143245089;1.02833328127;1.06107849901;1.02833328127;1.02833328127;1.06107849901;1.02833328127;1.02833328127;1.06107849901;1.02833328127
57;6.0;1.01333684577;0.0453279039143;1.05727443485;2.10794798583;0.0298364724028;1.3198810865;1.01333684577;0.0453279039143;1.05727443485;1.00934844653;1.0826553748;1.00934844653;1.00934844653;1.0826553748;1.00934844653;1.00934844653;1.0826553748;1.00934844653
58;6.0;1.04705504626;0.00534900282526;0.81338938281;2.45729783919;0.0235687871186;0.763435607732;1.04705504626;0.00534900282526;0.81338938281;1.00890798574;0.995566523596;1.00890798574;1.00890798574;0.995566523596;1.00890798574;1.00890798574;0.995566523596;1.00890798574
59;6.0;1.02579030049;0.0504394424182;1.0296298687;1.7989929004;0.0222195200339;1.35373025894;1.02579030049;0.0504394424182;1.0296298687;1.00272793349;1.02516725677;1.00272793349;1.00272793349;1.02516725677;1.00272793349;1.00272793349;1.02516725677;1.00272793349
60;7.0;1.04347402163;0.0364717158489;1.02371388066;1.51366683687;0.0726417199692;1.51568633875;1.04347402163;0.0364717158489;1.02371388066;1.01341130502;1.21186429728;1.01341130502;1.01341130502;1.21186429728;1.01341130502;1.01341130502;1.21186429728;1.01341130502
61;7.0;1.0237600379;0.0516620121396;1.03501534028;1.41198634654;0.0185151294447;1.06032228569;1.0237600379;0.0516620121396;1.03501534028;1.00301270154;0.996442164883;1.00301270154;1.00301270154;0.996442164883;1.00301270154;1.00301270154;0.996442164883;1.00301270154
62;7.0;1.02611280966;0.0411871248435;0.952561948982;3.31106715017;0.0148976343863;0.651373261394;1.02611280966;0.0411871248435;0.952561948982;1.00960423798;1.03172616718;1.00960423798;1.00960423798;1.03172616718;1.00960423798;1.00960423798;1.03172616718;1.00960423798
63;7.0;1.03400448709;0.0531095372351;1.05260952591;1.49931722752;0.0288633034049;1.41158282463;1.03400448709;0.0531095372351;1.05260952591;1.00406554274;1.0154172674;1.00406554274;1.00406554274;1.0154172674;1.00406554274;1.00406554274;1.0154172674;1.00406554274
64;7.0;1.03435375737;0.0577000404498;1.02084901416;1.35275437445;0.0789204801769;1.43600154904;1.03435375737;0.0577000404498;1.02084901416;1.0101965693;1.15826692368;1.0101965693;1.0101965693;1.15826692368;1.0101965693;1.0101965693;1.15826692368;1.0101965693
65;7.0;1.07174460968;0.0617702100139;0.680808639307;1.93574783619;0.000742312986945;-0.960865453103;1.07174460968;0.0617702100139;0.680808639307;1.00912163677;1.04037621462;1.00912163677;1.00912163677;1.04037621462;1.00912163677;1.00912163677;1.04037621462;1.00912163677
66;7.0;1.04075080814;0.047202760398;1.07300796703;2.2160628505;0.0284410348526;1.31700212213;1.04075080814;0.047202760398;1.07300796703;1.00295821145;1.00414579498;1.00295821145;1.00295821145;1.00414579498;1.00295821145;1.00295821145;1.00414579498;1.00295821145
67;7.0;1.04229953657;0.050161444802;0.942730577949;2.56322840556;0.0261783213275;1.31057264823;1.04229953657;0.050161444802;0.942730577949;1.00166000266;1.03129920389;1.00166000266;1.00166000266;1.03129920389;1.00166000266;1.00166000266;1.03129920389;1.00166000266
68;7.0;1.04485199079;0.0452444753509;1.03736789018;1.30790266585;0.0292379281594;1.39941915879;1.04485199079;0.0452444753509;1.03736789018;1.00131374401;1.01066013004;1.00131374401;1.00131374401;1.01066013004;1.00131374401;1.00131374401;1.01066013004;1.00131374401
69;7.0;1.08712222773;0.0337561443431;0.923329001254;4.26090858689;0.01269142393;0.555922093964;1.08712222773;0.0337561443431;0.923329001254;1.00416147749;0.999833872149;1.00416147749;1.00416147749;0.999833872149;1.00416147749;1.00416147749;0.999833872149;1.00416147749
70;8.0;1.05722671905;0.0487942713346;1.05830183424;3.49668466633;0.0346380915223;1.33183073792;1.05722671905;0.0487942713346;1.05830183424;1.00470126843;1.02337470166;1.00470126843;1.00470126843;1.02337470166;1.00470126843;1.00470126843;1.02337470166;1.00470126843
