,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307
K,"-0,829835641436802","-0,806495199301396","-0,744387658177047","-0,716381695304366","-0,726835149414353","-0,709978920818101","-0,704872451902455","-0,682788916019958","-0,820768987525708","-0,637158562347534","-0,634461516416491","-0,670344865282989","-0,642505972413937","-0,581132027730973","-0,592449363675888","-0,595850278301061","-0,597188012046721","-0,57021629525878","-0,505873636828282","-0,515941179575119","-0,459504345745938","-0,469247697022343","-0,417942296469694","-0,401502970027959","-0,38591309981563","-0,371197768373663","-0,358432279661975","-0,347060230922094","-0,335719590635537","-0,325153942632627","-0,3153672149617","-0,306364275513559","-0,298153024163924","-0,290748000016091","-0,28461417528878"
T,"47,9035296275667","46,7463448109714","49,8604306113172","50,7266096606338","51,7148812812544","46,7778746509423","51,6834879022248","48,7618803735529","57,8728812981956","49,0828482588134","49,30176362308","46,5793735658429","46,5276121361522","48,1121110142868","49,3257645488757","47,9350896306851","47,1160069088098","58,581188875801","47,8980722630165","46,8658004488742","47,8830929322517","45,8827781457892","47,6741265254397","47,5610265189872","47,295979902842","47,1892689417372","46,7626548582026","46,1514913581905","46,2513695338865","46,0844266955025","46,1912271250423","46,0232383319722","46,0662954597737","46,1145746064717","46,188541112263"
L,"18,8475983278214","20,5553026289689","18,5307614228446","18,1347254302408","18,2932620713479","19,8874905938738","12,6099753639028","17,4210071400365",2,"16,9331506224647","16,7587167181105","17,4328616402766","18,9760354197053","16,0894484447287","16,4409111110795","16,3283219984773","14,2767824313738","13,537183545854","15,3104307513708","13,2762120131555","14,7219414904043","14,4790019686006","14,2238719824945","13,9598591017028","13,7631934086124","13,50640830387","13,4790908108114","13,5182631626768","13,2238565514691","13,0479567938084","12,7694394100773","12,6139520363818","12,3885148003645","12,1648920134171","11,9399010104241"
kP,"-0,632120653976561","-0,574734214472809","-0,752604117676449","-0,818518636507197","-0,816927853414945","-0,67732513401357","-1,33118016278226","-0,859449569343043","-11,3837714929789","-0,960086672036478","-0,981411605434738","-0,828947849303856","-0,783861747543011","-1,09271823857473","-1,07612107403807","-1,04238512633508","-1,19908984203883","-1,76210552448183","-1,32588868106458","-1,50847861205768","-1,53075362537789","-1,45195050215327","-1,74636349813437","-1,85498103456007","-1,95056870690581","-2,07000241195316","-2,12503664192956","-2,15144450628641","-2,29178790307577","-2,39516813728593","-2,54405107111239","-2,64707914133646","-2,78519563821184","-2,92581517907166","-3,06578632310481"
Ti,"42,6023382131256","42,2159656162576","43,9699276778132","44,4660690099329","45,2565236393636","42,0545076077593","42,1460558373622","42,7394479475406","18,9704613973727","42,7807745038413","42,8675473608016","41,1200241495545","41,5907671895984","41,7198318788891","42,748554837647","41,6936147798637","40,1554940589414","47,1762828288054","41,2146660453598","39,4353694984422","40,9177637454773","39,3915337296129","40,5148707379562","40,2947213808046","40,0047197664102","39,7874025579011","39,4815041867593","39,0852722702878","38,9885525525585","38,7738623115763","38,680237748665","38,4729025239317","38,3603581576946","38,247440215948","38,1450781825891"
