;omega;sigmax_b;sigmax_c;sigmax_s;sigmin_b;sigmin_c;sigmin_s
0;0.0;1.0000000000000222;1.0000000000000004;6.342054069414033e-15;0.9999999999999685;0.9999999999999996;9.014003263236052e-17
1;0.010001000100010001;1.0095207390874747;1.0625384937392868;0.2690031056671307;0.920461792840975;0.9867363951987725;0.005350327604985846
2;0.020002000200020003;1.013008402630855;1.1042563886194323;0.6504430901081888;0.686463170494062;0.9214105649904282;0.01640878006967038
3;0.030003000300030003;1.001177341730336;1.1047932658524438;0.8950788754984572;0.43332257201962515;0.7603397298404777;0.033215453051914465
4;0.040004000400040006;0.9759254562188026;1.1141330990749492;0.9986516876360171;0.2722528876757869;0.6005229477078183;0.05499277520375158
5;0.05000500050005001;0.9420663624341787;1.1284824595098972;1.0435491525570435;0.18078603314596;0.4833375264459747;0.08102055452493778
6;0.060006000600060005;0.9027404813931188;1.143510713627314;1.0662550595059672;0.12700949225343913;0.4002289205800072;0.11033368319220241
7;0.07000700070007002;0.8601129640565842;1.1568827300605709;1.0796160694209829;0.09347640705151433;0.33979376427997127;0.1419231056415407
8;0.08000800080008001;0.8158156892851605;1.1673021850864673;1.0884711444341928;0.07140726493981411;0.2944232092107675;0.1748716677414469
9;0.09000900090009001;0.7711013001040682;1.1741216029413626;1.0948572330354047;0.05621415661147953;0.2593800514671146;0.208405430132279
10;0.10001000100010002;0.726912667597697;1.177131278192365;1.099727261156466;0.04535922039108954;0.2316596554051044;0.24190397618041265
11;0.11001100110011001;0.6839334319191537;1.1764120021157374;1.1035711567030306;0.03736033921628427;0.2092874730046401;0.27489091242810776
12;0.12001200120012001;0.6426344720043206;1.1722253069857975;1.1066633483211008;0.03131009115999763;0.1909191883967113;0.30701549654072646
13;0.13001300130013002;0.6033172816717763;1.1649331243213987;1.109170303758357;0.026630134416665015;0.17561083270900596;0.33803152888337334
14;0.14001400140014003;0.5661526774641941;1.1549414221709149;1.1112008305873409;0.022939067229477483;0.16268218348555794;0.3677768419027718
15;0.15001500150015;0.5312137080789009;1.1426626416295382;1.1128311265371658;0.01997790862259556;0.15163244802765052;0.3961549909604814
16;0.16001600160016002;0.49850252076618273;1.1284921671021253;1.114117938729189;0.017566300728863324;0.14208627048809028;0.4231197251184155
17;0.17001700170017003;0.4679715903559184;1.1127948125513858;1.1151057975019565;0.015575825093014417;0.1337579964579109;0.44866225613588684
18;0.18001800180018002;0.4395400532275798;1.0958981678158741;1.1158311502474225;0.013913229690325862;0.12642733790831606;0.4728010723781707
19;0.19001900190019003;0.4131059925673148;1.0780904526468416;1.1163248051662742;0.01250959435302708;0.11992239867791252;0.4955739398463469
20;0.20002000200020004;0.38855548831635633;1.059621193673029;1.116613421802239;0.011313162598453103;0.11410759440206197;0.5170317174710524
21;0.21002100210021002;0.365769146742527;1.0407035564346945;1.1167204492268539;0.010284497554428453;0.10887491041852716;0.5372336418827734
22;0.22002200220022003;0.34462670484321134;1.0215175467428483;1.116666737395066;0.009393145834218677;0.10413748527682268;0.5562437821474278
23;0.23002300230023004;0.3250101877192524;1.0022135688790985;1.1164709519574403;0.008615300316545242;0.09982484377909749;0.5741284138313864
24;0.24002400240024002;0.3068059935760016;0.9829160186125424;1.116149869280682;0.007932137046568364;0.09587931774617915;0.5909541076928012
25;0.25002500250025006;0.2899061946413268;0.9637267188574171;1.1157185974745105;0.00732861478936976;0.09225333297444009;0.6067863686015851
26;0.26002600260026004;0.27420927277596;0.9447280924309489;1.115190750936646;0.006792597010303599;0.08890733488177842;0.621688694282183
27;0.27002700270027;0.2596204539476289;0.9259860228105458;1.1145785949655147;0.006314201746118971;0.08580818966909129;0.6357219514274023
28;0.28002800280028006;0.2460517635777018;0.9075523894761575;1.1138931703662702;0.005885314662811169;0.0829279425946696;0.6489439893307003
29;0.29002900290029004;0.2334218926194047;0.8894672860670333;1.1131444039672747;0.005499220394514136;0.08024284657579578;0.6614094292311025
30;0.3000300030003;0.22165593994682237;0.8717609418769604;1.1123412085506714;0.005150320594478294;0.0777325969375584;0.6731695818428939
31;0.31003100310031007;0.21068507843916423;0.8544553734021415;1.111491574264544;0.004833916237312063;0.07537972446477517;0.6842724567551552
32;0.32003200320032005;0.20044617860065328;0.8375657949568821;1.1106026527463293;0.004546038011514473;0.07316911082809573;0.694762836137729
33;0.33003300330033003;0.1908814135360573;0.8211018172802407;1.1096808347127556;0.004283313050683256;0.07108759921811396;0.704682391983765
34;0.34003400340034007;0.18193786173386112;0.8050684615685231;1.1087318215146607;0.00404285937239658;0.06912367951388697;0.7140698313664473
35;0.35003500350035005;0.1735671187267873;0.7894670141375237;1.1077606910251405;0.003822201625493543;0.06726723215583423;0.722961058221444
36;0.36003600360036003;0.1657249247969367;0.7742957443642817;1.106771958170924;0.003619203358346976;0.06550931852955291;0.7313893432528759
37;0.37003700370037007;0.15837081308857645;0.7595505059422322;1.1057696303960227;0.00343201219584721;0.06384200841395095;0.7393854959099884
38;0.38003800380038005;0.15146778049894932;0.7452252389619377;1.104757258343566;0.0032590151771966598;0.062258237133947986;0.7469780341605262
39;0.39003900390039004;0.14498198232193174;0.7313123879883479;1.1037379820450302;0.003098802147844009;0.06075168665224822;0.7541933491253829
40;0.4000400040004001;0.1388824506609775;0.7178032491862432;1.1027145729096435;0.0029501355784449894;0.05931668605921109;0.7610558626392824
41;0.41004100410041006;0.13314083598756302;0.7046882576611644;1.1016894718077483;0.0028119255451775904;0.05794812786533633;0.7675881765432603
