;omega;sigmax_b;sigmax_c;sigmax_s;sigmin_b;sigmin_c;sigmin_s
0;0.0;8.002165942901074;1.0000000003051372;4.447482761407318e-12;0.012837940778633074;0.9999999998998254;7.034318752265245e-13
1;0.010001000100010001;12.472214377053874;1.0017239757791099;0.1247719765165998;0.0002524928768547785;0.9964533565386184;0.0008082417029292755
2;0.020002000200020003;12.347241174644523;1.0042288032945124;0.2467868819681071;0.00025235729936014847;0.9888096567512605;0.0016568686150716257
3;0.030003000300030003;12.15432950202869;1.0085610804269616;0.3672897054084466;0.00025212553425053044;0.9768625469815356;0.002588057408739221
4;0.040004000400040006;11.912187619358898;1.0153552282132654;0.48972932501547745;0.0002517744911899207;0.9611018627502387;0.0036354469088605667
5;0.05000500050005001;11.641919660431954;1.025257102391431;0.6165477687973452;0.0002512584673384986;0.9421560010108186;0.004816238023949002
6;0.060006000600060005;11.364368861860985;1.0389605664326158;0.7481840973798267;0.0002505117114469315;0.9206431081227989;0.006133022560814991
7;0.07000700070007002;11.09751372110096;1.0571462271662064;0.8836286933113593;0.00024945896539446547;0.897114282768954;0.007579708700796081
8;0.08000800080008001;10.854760261266843;1.0804084423061504;1.0212860864509106;0.0002480308319715674;0.8720426386810192;0.009146616276624574
9;0.09000900090009001;10.644567788272191;1.1092187868043686;1.1596151711250433;0.0002461779488365965;0.8458347485544698;0.010823386806010003
10;0.10001000100010002;10.471164465676955;1.143933833587122;1.297465757794058;0.00024387891383409512;0.8188472207745224;0.012600050245268522
11;0.11001100110011001;10.335784849614694;1.1848320520044298;1.4341886553358467;0.00024114064189924473;0.7913988134351032;0.01446698514247731
12;0.12001200120012001;10.237926843087966;1.2321607824279153;1.569619521909722;0.00023799316199690478;0.7637759170800766;0.016414399773696946
13;0.13001300130013002;10.176356223588371;1.2861808383914874;1.7040122032146472;0.00023448204171146926;0.7362332636797805;0.018431725817509438
14;0.14001400140014003;10.149792991313973;1.347204289573108;1.8379657162528757;0.00023066101545393634;0.7089925667094132;0.020507110155791874
15;0.15001500150015;10.157328094878814;1.415626230326047;1.9723654751928155;0.00022658615690974908;0.6822411180395226;0.022627059653665977
16;0.16001600160016002;10.19865562024084;1.4919536413855814;2.1083458695778363;0.00022231191207263776;0.6561313981988867;0.02477622944644709
17;0.17001700170017003;10.274200319166932;1.5768350267138933;2.2472752585595055;0.00021788874876396032;0.6307820116591424;0.026937322953565896
18;0.18001800180018002;10.38520140893196;1.6710944937580532;2.390762763758967;0.00021336199358804004;0.6062798236926337;0.029091070458396703
19;0.19001900190019003;10.533795431930272;1.7757740351712745;2.5406868186026137;0.00020877144705395027;0.5826829806055853;0.03121625957457169
20;0.20002000200020004;10.723128856903994;1.8921883271801376;2.6992471840182666;0.00020415146236399512;0.5600244496600867;0.033289798782797995
21;0.21002100210021002;10.957525907135379;2.02199762769221;2.8690447315657575;0.00019953127366936692;0.5383157483282313;0.035286801944677634
22;0.22002200220022003;11.242738524753717;2.1673066320646175;3.0531968967200194;0.00019493543947241297;0.5175505993067561;0.0371806867288536
23;0.23002300230023004;11.586313645501763;2.3308009311890974;3.2555019288483966;0.0001903843221749583;0.4977083216251692;0.038943283505366987
24;0.24002400240024002;11.998129790212541;2.515938934203541;3.480673088734756;0.0001858945599470589;0.4787568352535584;0.040544954083713496
25;0.25002500250025006;12.49118469981608;2.7272274604968145;3.7346769058507387;0.00018147950773269436;0.46065521037518375;0.04195472246365544
26;0.26002600260026004;13.08276729115687;2.9706268573170007;4.0252314638881;0.00017714963552624546;0.4433557306230244;0.043140423549248616
27;0.27002700270027;13.796238476827472;3.2541626412514475;4.362559061333348;0.00017291287713937684;0.4268054616716893;0.04406888208470596
28;0.28002800280028006;14.66381287538274;3.588877795927129;4.760557877417716;0.00016877492336564028;0.41094732223971153;0.04470614562154858
29;0.29002900290029004;15.73105490307863;3.9903695532580237;5.238692124192516;0.00016473944967402833;0.39572064124942197;0.0450178175046728
30;0.3000300030003;17.064453472529994;4.4813765933751135;5.825173138796893;0.00016080825877451917;0.38106114397925117;0.04496958038600254
31;0.31003100310031007;18.764842645435245;5.096361573371394;6.562592481596204;0.0001569812951026046;0.3669002172492073;0.04452809541304666
32;0.32003200320032005;20.992700495783836;5.890148482685221;7.518537774665875;0.0001532564341648433;0.3531630917040411;0.04366267916629143
33;0.33003300330033003;24.019705037747006;6.955523785868059;8.807223555898467;0.00014962880997424795;0.33976504862217116;0.042348708190139625
34;0.34003400340034007;28.3449804256003;8.462922361956206;10.638260697020495;0.00014608903908938404;0.32660324426048926;0.04057526648774894
35;0.35003500350035005;34.9957568468338;10.763071518336952;13.442790914315623;0.00014261832156815915;0.31353662634230717;0.03836481676365492
36;0.36003600360036003;46.47638245985978;14.71098108906086;18.271619101541887;0.00013917249106434854;0.3003246040161048;0.03583491792359504
37;0.37003700370037007;70.9114028201728;23.080390939236953;28.533337048906652;0.00013561062764841023;0.2863616020812547;0.033466330556908494
38;0.38003800380038005;157.91595021624417;52.81017583072713;65.04310056016314;0.00013104571970054264;0.268329854425973;0.0344148817563032
39;0.39003900390039004;544.9613647539488;187.10529598413368;229.7993213441786;0.00013759439314117147;0.2950909123588422;0.01678161271176025
40;0.4000400040004001;96.98570926972015;34.16161198637951;41.878027772337646;0.0001293776984334298;0.25853223487073823;0.006281107293920072
41;0.41004100410041006;52.16264625013278;18.836451198565545;23.069418242764684;0.0001259271542216538;0.24258082225181096;0.002151037167173912
42;0.42004200420042004;35.21177155462402;13.02721681223395;15.954351457177692;0.0001229740909725095;0.2277512441274402;0.004626252367881943
