;omega;sigmax_b;sigmax_c;sigmax_s;sigmin_b;sigmin_c;sigmin_s
0;0.0;1.1367213118580268;1.0000000000000009;6.386688211427226e-15;0.9050775182434304;0.9999999999999991;1.0173737007107634e-15
1;0.010001000100010001;1.1370960086921593;1.000339382300718;0.0004575059080064536;0.9052420208799041;1.0001778039918567;0.0002781358849803209
2;0.020002000200020003;1.1382525169655413;1.0013477587159187;0.001492074243327509;0.9057306203837004;1.0007442592520475;0.0008454443559399995
3;0.030003000300030003;1.140213625532069;1.0030613616453514;0.003232476799172707;0.9065426525608649;1.0016826348107015;0.001770293476589995
4;0.040004000400040006;1.1429840451810167;1.0054838055766786;0.005691926670348131;0.9076805355120514;1.002996299995842;0.003064609402436617
5;0.05000500050005001;1.1465716968474333;1.0086216327904405;0.008878101484416012;0.9091470201758689;1.0046889654980509;0.00473272052898892
6;0.060006000600060005;1.1509897957447612;1.0124863787407872;0.01280289732126774;0.91094530718333;1.006764591794551;0.006778420641857653
7;0.07000700070007002;1.1562561472273514;1.0170937539745197;0.017482402189580016;0.9130792021388696;1.0092277600826203;0.009206056350548063
8;0.08000800080008001;1.162392834728815;1.0224632990374654;0.022936638061161915;0.9155531869293809;1.0120838252573972;0.0120207402514282
9;0.09000900090009001;1.169426238564847;1.0286183779337676;0.029189563589717967;0.9183724594373704;1.0153389891035218;0.01522841722467558
10;0.10001000100010002;1.1773872314751104;1.0355863428302283;0.036269242836966364;0.9215429637182677;1.0190003492401294;0.018835903473876873
11;0.11001100110011001;1.1863114843489102;1.0433988016331912;0.04420812001054591;0.925071418449408;1.0230759421442914;0.02285092217114496
12;0.12001200120012001;1.1962398597817974;1.0520919655825132;0.05304337781207529;0.9289653465568789;1.0275747867663656;0.02728214144580802
13;0.13001300130013002;1.2072188901089218;1.0617070728298108;0.0628173751679146;0.9332331071956111;1.032506931361029;0.03213921640497078
14;0.14001400140014003;1.2193013456014645;1.0722908926688752;0.07357816905019138;0.9378839305866308;1.0378835047668986;0.037432835839532816
15;0.15001500150015;1.2325469039352948;1.0838963201609528;0.08538013043783492;0.9429279559114555;1.0437167728238859;0.04317477397263837
16;0.16001600160016002;1.2470229363631133;1.096583074849923;0.09828466864821665;0.9483762722856834;1.0500202003790893;0.049377947506675866
17;0.17001700170017003;1.2628054303342546;1.1104185211532354;0.11236108237650269;0.9542409626876236;1.0568085192037626;0.056056478171778036
18;0.18001800180018002;1.2799800731888389;1.1254786323926067;0.1276875603900626;0.9605351505589018;1.0640978020455838;0.06322576092503175
19;0.19001900190019003;1.2986435274219033;1.1418491256788144;0.14435236034884533;0.9672730485939426;1.0719055429320299;0.07090253787333818
20;0.20002000200020004;1.3189049352715638;1.1596268013536044;0.16245520104911312;0.9744700089679315;1.0802507436945412;0.07910497787753783
21;0.21002100210021002;1.3408876995025614;1.1789211288407802;0.18210891196608234;0.9821425738881768;1.089154006472469;0.08785276162254604
22;0.22002200220022003;1.3647315988277355;1.1998561311018816;0.2034413948680344;0.9903085248519025;1.0986376316482227;0.09716717168347988
23;0.23002300230023004;1.3905953112196778;1.222572633132192;0.2265979662375111;0.9989869283001144;1.1087257202166148;0.10707118674725094
24;0.24002400240024002;1.4186594374675183;1.2472309570146565;0.25174416726928267;1.0081981743958437;1.1194442789407522;0.11758957861494894
25;0.25002500250025006;1.4491301421649432;1.2740141682579988;0.2790691516896159;1.0179640043173401;1.130821325705427;0.12874900984404444
26;0.26002600260026004;1.4822435618493999;1.3031320072493553;0.3087897924440458;1.0283075195868108;1.1428869911184592;0.14057812879225026
27;0.27002700270027;1.5182711729917964;1.3348256781078665;0.34115568905738125;1.039253164327171;1.1556736104422118;0.15310765725321066
28;0.28002800280028006;1.55752636980865;1.3693737184816208;0.37645531187167797;1.0508266676219018;1.1692157970818848;0.16637046361732427
29;0.29002900290029004;1.6003725788901262;1.4070992427748659;0.41502359266008515;1.0630549278561596;1.1835504846949236;0.1804016112366188
30;0.3000300030003;1.6472333422258805;1.4483789449333948;0.45725137083066425;1.0759658133055916;1.1987169188814057;0.19523836695251576
31;0.31003100310031007;1.6986049437008397;1.4936543754153957;0.5035972415240387;1.0895878421970107;1.2147565703927667;0.2109201478493302
32;0.32003200320032005;1.755072353157171;1.543446185247953;0.5546025424836828;1.1039496892743554;1.2317129283373627;0.22748837413255163
33;0.33003300330033003;1.8173295413972756;1.5983722802899163;0.6109104846575054;1.1190794418805077;1.2496311115682694;0.2449861808963935
34;0.34003400340034007;1.8862056162779486;1.6591711844054895;0.6732908133835;1.1350034924491579;1.2685572054632728;0.26345791874143004
35;0.35003500350035005;1.96269880122995;1.7267324222798432;0.7426719384190543;1.1517448992050756;1.2885371833646486;0.2829483383808861
36;0.36003600360036003;2.048021111413897;1.8021364803429358;0.820183278769629;1.1693209614548912;1.3096151965759175;0.3035013003895309
37;0.37003700370037007;2.143657818404773;1.8867080126605618;0.9072117696790254;1.1877396210453854;1.3318308962346952;0.3251577661265083
38;0.38003800380038005;2.2514476545784032;1.982087627907064;1.005478295635299;1.2069940845806546;1.3552152536838886;0.3479526890737356
39;0.39003900390039004;2.37369255604141;2.0903301498305917;1.117142607812808;1.2270547040315396;1.3797840180576382;0.37191020131373936
40;0.4000400040004001;2.5133101785682523;2.214041227275135;1.2449496630266;1.247856551825076;1.4055273898035023;0.3970361125693342
41;0.41004100410041006;2.674049454355483;2.356570490044132;1.3924373138512667;1.269280085381586;1.4323935064926876;0.4233060883091327
